CustomerID,Recency,Frequency,Monetary,AOV,UniqueProducts,UniqueCategories,Tenure,AvgQty,R_Score,F_Score,M_Score,RFM_Score,AgeGroup,Gender,LoyaltyTier,PreferredChannel,Country
16326,99,8,2376.15,108.0068181818182,17,8,478,2.636363636363636,3,3,3,333,18-24,M,Bronze,Mobile App,United Kingdom
16327,25,37,24470.32,143.9430588235294,64,8,605,2.7058823529411766,5,5,5,555,45-54,M,Bronze,Web,United Kingdom
16328,18,22,34161.89,316.3137962962963,49,8,301,5.842592592592593,5,5,5,555,25-34,F,Gold,Mobile App,United Kingdom
16329,7,32,37376.78,241.14051612903225,62,8,338,4.6,5,5,5,555,18-24,M,Silver,Web,United Kingdom
16330,88,7,1526.01,76.3005,16,8,281,2.75,3,3,2,332,45-54,M,Bronze,Web,United Kingdom
16331,10,35,28362.0,170.85542168674698,63,8,343,4.192771084337349,5,5,5,555,55-64,F,Gold,Web,France
16332,222,9,6859.55,361.0289473684211,14,7,313,7.947368421052632,2,3,4,234,35-44,M,Bronze,Mobile App,United Kingdom
16333,425,2,599.2700000000001,149.81750000000002,4,4,92,2.5,1,1,2,112,65+,F,Gold,Web,United Kingdom
16334,68,13,7949.37,294.4211111111111,22,8,414,8.814814814814815,4,4,4,444,25-34,M,Gold,In-Store,United Kingdom
16335,411,1,19.25,19.25,1,1,0,1.0,1,1,1,111,35-44,F,Bronze,Web,United Kingdom
16336,160,10,1295.48,68.18315789473684,15,7,375,2.1052631578947367,2,3,2,232,45-54,M,Platinum,Mobile App,Germany
16337,128,11,6532.65,251.2557692307692,20,7,371,6.653846153846154,3,4,4,344,18-24,F,Bronze,Mobile App,United Kingdom
16338,13,41,52795.04,272.139381443299,67,8,598,3.685567010309278,5,5,5,555,45-54,F,Silver,In-Store,United Kingdom
16339,55,5,3489.39,218.086875,14,6,339,8.1875,4,2,3,423,35-44,M,Bronze,Mobile App,United Kingdom
16340,63,5,3054.2200000000003,254.51833333333332,9,5,356,3.0,4,2,3,423,45-54,M,Bronze,In-Store,Belgium
16341,38,9,3156.29,157.8145,15,8,210,3.5,4,3,3,433,25-34,F,Silver,Mobile App,United Kingdom
16342,130,11,3381.99,135.27960000000002,18,7,572,2.88,3,4,3,343,45-54,F,Silver,Web,Germany
16343,215,16,11251.26,216.3703846153846,27,8,250,5.576923076923077,2,4,4,244,45-54,F,Gold,Mobile App,United Kingdom
16344,101,11,4125.13,158.65884615384616,21,8,387,3.0,3,4,3,343,25-34,F,Gold,Web,United Kingdom
16345,60,5,1101.25,110.125,8,6,497,3.0,4,2,2,422,35-44,M,Bronze,Web,EIRE
16346,262,3,1216.88,121.68800000000002,9,6,114,2.5,2,2,2,222,25-34,M,Bronze,Web,United Kingdom
16347,121,7,4141.06,258.81625,13,5,182,3.0625,3,3,3,333,25-34,M,Bronze,Phone,United Kingdom
16348,74,11,2266.34,73.10774193548387,18,7,468,2.161290322580645,4,4,3,443,25-34,F,Bronze,Web,United Kingdom
16349,283,1,514.75,257.375,2,2,0,2.5,2,1,2,212,35-44,M,Silver,Web,United Kingdom
16350,89,7,2228.09,202.5536363636364,9,4,494,3.0,3,3,3,333,45-54,M,Bronze,Web,France
16351,6,24,30489.27,256.21235294117645,55,8,525,2.974789915966386,5,5,5,555,18-24,F,Bronze,Web,United Kingdom
16352,223,7,4162.39,160.09192307692308,17,8,241,2.269230769230769,2,3,3,233,35-44,F,Bronze,Web,United Kingdom
16353,55,12,4436.75,152.99137931034485,21,8,251,2.9655172413793105,4,4,4,444,18-24,M,Bronze,Web,United Kingdom
16354,187,10,2096.06,80.61769230769231,21,7,336,2.3076923076923075,2,3,2,232,55-64,F,Silver,Mobile App,EIRE
16355,10,30,23483.25,168.94424460431654,65,8,564,3.906474820143885,5,5,5,555,25-34,F,Bronze,Web,United Kingdom
16356,189,1,46.23,23.115,2,2,0,1.0,2,1,1,211,25-34,M,Silver,Web,United Kingdom
16357,246,12,4778.79,132.74416666666667,22,8,235,5.416666666666667,2,4,4,244,35-44,M,Silver,Mobile App,United Kingdom
16358,77,8,1347.9,74.88333333333334,15,7,379,2.555555555555556,4,3,2,432,35-44,Other,Gold,Mobile App,United Kingdom
16359,32,11,5247.120000000001,209.88480000000004,19,8,217,7.12,5,4,4,544,25-34,M,Silver,Web,Netherlands
16360,118,9,21580.01,830.0003846153845,18,7,531,9.576923076923077,3,3,5,335,35-44,F,Gold,In-Store,United Kingdom
16361,100,11,8035.83,309.0703846153846,19,7,449,7.038461538461538,3,4,4,344,35-44,M,Silver,Web,United Kingdom
16362,92,5,766.9300000000001,76.69300000000001,8,6,334,1.9,3,2,2,322,35-44,F,Gold,In-Store,United Kingdom
16363,485,1,46.4,46.4,1,1,0,5.0,1,1,1,111,35-44,F,Silver,Web,United Kingdom
16365,24,33,23657.1,157.71400000000003,67,8,475,3.5866666666666664,5,5,5,555,25-34,F,Bronze,Phone,United Kingdom
16366,14,31,23975.1,170.03617021276594,68,8,647,4.439716312056738,5,5,5,555,35-44,F,Bronze,Mobile App,United Kingdom
16367,440,2,254.86,63.715,4,4,27,3.5,1,1,1,111,35-44,M,Bronze,Mobile App,United Kingdom
16369,51,6,1547.97,119.07461538461538,11,6,293,1.6923076923076923,4,2,2,422,35-44,F,Silver,Mobile App,United Kingdom
16370,98,9,3254.62,191.44823529411764,12,7,337,3.0588235294117645,3,3,3,333,55-64,F,Gold,Web,United Kingdom
16371,453,1,47.45,47.45,1,1,0,1.0,1,1,1,111,35-44,F,Silver,Mobile App,United Kingdom
16372,47,7,1379.42,81.14235294117647,13,7,358,2.235294117647059,4,3,2,432,25-34,M,Bronze,Web,United Kingdom
16373,285,2,223.83,74.61,3,2,34,2.6666666666666665,2,1,1,211,45-54,F,Silver,In-Store,United Kingdom
16375,124,4,1859.83,154.98583333333332,11,7,175,2.333333333333333,3,2,2,322,45-54,F,Bronze,In-Store,United Kingdom
16376,8,34,21682.24,138.10343949044588,67,8,602,2.554140127388535,5,5,5,555,18-24,F,Silver,Web,United Kingdom
16377,431,1,219.04,109.52,2,2,0,2.5,1,1,1,111,55-64,M,Bronze,Mobile App,Germany
16378,76,11,3045.09,117.11884615384616,19,7,378,2.230769230769231,4,4,3,443,25-34,F,Bronze,Mobile App,United Kingdom
16380,83,10,2402.83,100.11791666666666,17,7,394,2.458333333333333,3,3,3,333,25-34,F,Bronze,Mobile App,France
16381,40,6,720.57,60.04750000000001,10,6,107,3.0,4,2,2,422,25-34,F,Bronze,In-Store,United Kingdom
16382,328,6,2690.74,192.19571428571427,13,6,233,4.0,2,2,3,223,45-54,F,Silver,Web,Germany
16383,8,20,25036.22,266.34276595744683,49,8,566,5.851063829787234,5,5,5,555,35-44,M,Bronze,Web,United Kingdom
16384,8,23,16437.81,145.46734513274336,50,8,582,3.4601769911504423,5,5,5,555,35-44,F,Bronze,Web,United Kingdom
16385,80,4,1170.5700000000002,117.05700000000002,9,7,333,2.3,3,2,2,322,55-64,M,Platinum,Mobile App,Belgium
16386,596,1,856.32,856.32,1,1,0,4.0,1,1,2,112,55-64,F,Gold,Web,France
16387,115,14,6403.95,200.1234375,23,7,412,2.71875,3,4,4,344,55-64,F,Bronze,Mobile App,United Kingdom
16388,51,12,7160.46,223.764375,24,8,183,3.125,4,4,4,444,25-34,F,Bronze,In-Store,United Kingdom
16389,360,1,99.26,49.63,2,2,0,2.0,1,1,1,111,55-64,M,Silver,Mobile App,United Kingdom
16390,36,3,567.23,63.02555555555556,9,7,191,1.4444444444444444,4,2,2,422,25-34,M,Bronze,Mobile App,United Kingdom
16391,93,9,6004.610000000001,333.5894444444445,15,7,499,3.388888888888889,3,3,4,334,25-34,M,Bronze,Web,United Kingdom
16393,11,31,21327.93,146.08171232876714,64,8,655,4.0479452054794525,5,5,5,555,35-44,F,Bronze,Web,France
16394,283,17,7363.72,131.495,40,8,226,2.732142857142857,2,4,4,244,65+,F,Bronze,Mobile App,United Kingdom
16395,257,10,7309.13,203.0313888888889,23,7,184,3.138888888888889,2,3,4,234,45-54,F,Silver,In-Store,United Kingdom
16396,596,1,112.83,56.415,2,2,0,2.0,1,1,1,111,35-44,F,Silver,Mobile App,United Kingdom
16397,67,4,2183.53,198.5027272727273,10,7,112,10.545454545454543,4,2,3,423,25-34,M,Bronze,Web,United Kingdom
16398,173,7,2035.91,135.72733333333335,14,7,280,1.8666666666666667,2,3,2,232,35-44,M,Bronze,Mobile App,EIRE
16399,459,1,81.06,81.06,1,1,0,2.0,1,1,1,111,35-44,M,Bronze,Web,United Kingdom
16401,322,7,1725.5400000000002,95.86333333333334,14,6,301,2.111111111111111,2,3,2,232,65+,F,Bronze,Web,France
16402,260,6,3474.15,217.134375,13,7,288,2.75,2,2,3,223,45-54,F,Silver,Mobile App,United Kingdom
16403,3,33,29753.84,199.69020134228188,60,8,378,4.416107382550336,5,5,5,555,25-34,M,Bronze,In-Store,United Kingdom
16404,51,8,3912.55,195.6275,13,7,313,6.25,4,3,3,433,35-44,F,Bronze,Web,Australia
16405,491,1,47.34,47.34,1,1,0,3.0,1,1,1,111,18-24,Other,Silver,Mobile App,Switzerland
16406,437,2,117.41,39.13666666666666,3,3,31,3.0,1,1,1,111,25-34,M,Silver,Mobile App,EIRE
16407,85,6,26059.91,2171.659166666667,10,6,515,10.0,3,2,5,325,25-34,F,Gold,Web,United Kingdom
16408,2,40,33173.53,168.39355329949237,68,8,634,5.187817258883249,5,5,5,555,55-64,M,Silver,Web,United Kingdom
16409,383,1,69.08,69.08,1,1,0,4.0,1,1,1,111,45-54,M,Gold,Mobile App,United Kingdom
16410,401,2,937.6,312.53333333333336,3,3,83,2.0,1,1,2,112,25-34,F,Bronze,Web,Australia
16411,7,49,36501.69,153.36844537815128,78,8,558,3.466386554621849,5,5,5,555,25-34,F,Silver,Mobile App,Norway
16412,142,5,687.14,68.714,9,5,326,3.6,3,2,2,322,65+,M,Silver,Web,United Kingdom
16413,533,2,538.85,179.61666666666667,3,2,11,3.333333333333333,1,1,2,112,25-34,M,Bronze,In-Store,United Kingdom
16414,67,15,5843.53,177.07666666666665,21,8,385,2.727272727272727,4,4,4,444,35-44,M,Bronze,Web,United Kingdom
16415,19,38,23475.82,137.2854970760234,68,8,549,3.690058479532164,5,5,5,555,65+,F,Silver,Mobile App,United Kingdom
16416,84,14,4577.900000000001,138.72424242424245,22,8,578,2.787878787878788,3,4,4,344,65+,F,Bronze,Mobile App,United Kingdom
16417,59,8,3374.94,153.40636363636364,17,7,414,2.863636363636364,4,3,3,433,18-24,F,Silver,Mobile App,United Kingdom
16418,215,19,34162.82,502.39441176470586,42,8,251,4.955882352941177,2,5,5,255,35-44,F,Gold,Web,United Kingdom
16419,34,41,26724.48,137.75505154639174,69,8,473,4.288659793814433,5,5,5,555,25-34,F,Bronze,Phone,United Kingdom
16420,1,45,70389.4,319.95181818181817,80,8,215,6.236363636363636,5,5,5,555,35-44,F,Gold,Mobile App,United Kingdom
16421,11,20,17470.69,183.902,48,8,384,5.831578947368421,5,5,5,555,35-44,F,Gold,Mobile App,United Kingdom
16422,123,7,28745.210000000003,1596.956111111111,11,5,402,8.61111111111111,3,3,5,335,35-44,F,Platinum,Mobile App,United Kingdom
16423,465,2,309.52,103.17333333333332,3,3,167,4.0,1,1,1,111,35-44,M,Bronze,Web,United Kingdom
16424,67,13,3933.72,126.89419354838712,22,8,450,2.4838709677419355,4,4,3,443,35-44,F,Bronze,Web,United Kingdom
16425,68,9,1333.75,70.19736842105263,14,7,286,2.8947368421052637,4,3,2,432,55-64,F,Bronze,Web,Germany
16426,16,41,36378.0,187.51546391752575,69,8,543,4.262886597938144,5,5,5,555,45-54,M,Bronze,Phone,United Kingdom
16428,169,8,3752.25,170.5568181818182,15,6,360,2.8181818181818183,2,3,3,233,35-44,F,Bronze,Web,United Kingdom
16430,105,6,670.6600000000001,60.96909090909092,9,5,327,2.5454545454545454,3,2,2,322,55-64,F,Silver,Web,EIRE
16431,26,34,36910.69,222.35355421686748,64,8,645,4.662650602409639,5,5,5,555,45-54,M,Platinum,Web,United Kingdom
16432,56,7,4805.65,228.84047619047615,15,7,324,7.238095238095238,4,3,4,434,25-34,M,Bronze,Web,United Kingdom
16433,79,9,5945.51,247.72958333333332,16,8,549,7.041666666666667,3,3,4,334,35-44,F,Silver,Phone,United Kingdom
16434,453,1,30.9,30.9,1,1,0,3.0,1,1,1,111,18-24,M,Platinum,Web,United Kingdom
16435,211,3,1358.79,150.97666666666666,8,5,378,1.6666666666666667,2,2,2,222,18-24,F,Gold,Web,United Kingdom
16436,62,11,3695.72,123.19066666666669,24,8,429,3.1,4,4,3,443,35-44,F,Bronze,In-Store,United Kingdom
16437,2,30,23214.47,168.22079710144928,54,8,397,3.420289855072464,5,5,5,555,25-34,F,Bronze,Web,United Kingdom
16439,176,7,2674.82,157.34235294117647,13,6,318,2.117647058823529,2,3,3,233,45-54,M,Silver,In-Store,United Kingdom
16440,110,10,6369.06,227.46642857142857,20,6,487,7.857142857142857,3,3,4,334,65+,M,Silver,Mobile App,Australia
16441,80,7,3054.28,145.44190476190474,16,7,361,2.333333333333333,3,3,3,333,25-34,M,Gold,Web,Netherlands
16442,182,4,876.25,97.36111111111111,8,4,255,2.888888888888889,2,2,2,222,35-44,M,Silver,Web,United Kingdom
16443,3,22,13878.02,132.17161904761906,50,8,516,3.247619047619048,5,5,4,554,55-64,F,Silver,Mobile App,United Kingdom
16444,9,19,36043.85,349.940291262136,48,8,662,5.728155339805825,5,5,5,555,45-54,F,Bronze,Web,Germany
16445,113,10,2075.82,86.4925,16,8,481,2.583333333333333,3,3,2,332,35-44,F,Bronze,In-Store,United Kingdom
16447,224,1,9.27,9.27,1,1,0,3.0,2,1,1,211,45-54,F,Bronze,Mobile App,United Kingdom
16448,96,9,2352.76,117.638,18,8,526,2.25,3,3,3,333,25-34,M,Silver,Web,United Kingdom
16449,107,14,7493.4,227.0727272727273,26,7,396,3.1515151515151514,3,4,4,344,18-24,F,Silver,Web,Netherlands
16450,20,25,18389.99,153.24991666666665,60,8,266,4.241666666666666,5,5,5,555,25-34,F,Bronze,Mobile App,United Kingdom
16452,133,6,1887.64,145.20307692307694,11,6,562,2.923076923076923,3,2,2,322,35-44,M,Bronze,Web,United Kingdom
16453,257,1,690.45,345.225,2,2,0,50.5,2,1,2,212,25-34,F,Silver,Web,Norway
16454,91,11,4205.29,145.01,22,8,504,2.4827586206896552,3,4,3,343,55-64,M,Bronze,Web,United Kingdom
16456,1,43,29532.22,146.19910891089108,73,8,355,3.5445544554455446,5,5,5,555,35-44,F,Silver,Web,United Kingdom
16457,57,5,921.58,70.89076923076924,13,6,405,1.9230769230769231,4,2,2,422,55-64,M,Silver,In-Store,Germany
16458,1,32,18583.79,119.89541935483872,56,8,645,3.670967741935484,5,5,5,555,25-34,F,Bronze,Web,United Kingdom
16459,294,8,7153.07,264.9285185185185,18,8,307,5.62962962962963,2,3,4,234,65+,M,Silver,Web,United Kingdom
16460,163,8,2932.7,146.635,18,6,199,2.55,2,3,3,233,25-34,F,Silver,Mobile App,United Kingdom
16461,82,6,2249.73,132.33705882352942,13,5,234,8.058823529411764,3,2,3,323,25-34,F,Bronze,Mobile App,United Kingdom
16462,6,36,35349.61,210.41434523809525,64,8,376,5.2023809523809526,5,5,5,555,25-34,M,Silver,In-Store,United Kingdom
16463,39,27,17592.4,141.8741935483871,50,8,452,3.088709677419355,4,5,5,455,35-44,F,Silver,Web,Portugal
16464,77,10,2177.26,114.59263157894738,17,8,317,2.1578947368421053,4,3,3,433,25-34,F,Bronze,In-Store,United Kingdom
16465,22,47,24756.31,108.58030701754386,79,8,539,3.0526315789473686,5,5,5,555,55-64,F,Bronze,Mobile App,United Kingdom
16466,494,1,172.09,86.045,2,2,0,2.0,1,1,1,111,35-44,M,Bronze,Web,Belgium
16467,13,43,39038.44,199.1757142857143,73,8,421,3.938775510204082,5,5,5,555,35-44,F,Silver,Web,United Kingdom
16468,119,4,475.12,47.512,9,5,322,2.8,3,2,2,322,25-34,F,Gold,Mobile App,Spain
16469,619,2,352.15000000000003,88.03750000000001,3,2,72,2.0,1,1,1,111,65+,M,Silver,In-Store,Australia
16470,297,4,3067.75,219.125,12,7,381,3.5,2,2,3,223,55-64,F,Bronze,Mobile App,United Kingdom
16471,4,43,50407.39,249.54153465346533,72,8,465,3.4504950495049505,5,5,5,555,35-44,F,Platinum,Phone,United Kingdom
16472,80,6,1434.8,95.65333333333334,14,7,422,2.533333333333333,3,2,2,322,35-44,M,Bronze,Web,United Kingdom
16473,446,2,117.96,58.98,2,1,45,2.0,1,1,1,111,45-54,F,Bronze,Web,United Kingdom
16474,36,35,23440.4,131.68764044943822,64,8,472,3.4719101123595504,4,5,5,455,65+,M,Silver,Mobile App,United Kingdom
16475,60,10,1510.35,79.4921052631579,14,8,375,2.0526315789473686,4,3,2,432,35-44,M,Bronze,Mobile App,United Kingdom
16476,417,1,1035.0,1035.0,1,1,0,100.0,1,1,2,112,25-34,F,Bronze,Web,France
16477,129,6,2445.9500000000003,128.7342105263158,14,5,380,2.3684210526315788,3,2,3,323,55-64,F,Silver,Web,United Kingdom
16478,9,18,13553.62,154.0184090909091,45,8,184,3.397727272727273,5,4,4,544,18-24,M,Silver,In-Store,United Kingdom
16479,387,6,1916.59,95.8295,14,8,119,2.0,1,2,2,122,18-24,F,Bronze,Phone,Germany
16480,3,34,31317.1,186.41130952380956,69,8,284,3.517857142857143,5,5,5,555,55-64,M,Bronze,Web,United Kingdom
16481,183,7,1520.74,72.41619047619048,19,8,451,3.142857142857143,2,3,2,232,45-54,M,Gold,Web,United Kingdom
16482,4,38,37879.28,199.36463157894732,77,8,530,4.694736842105264,5,5,5,555,18-24,M,Bronze,Mobile App,United Kingdom
16483,11,29,23689.94,172.9192700729927,57,8,402,3.5474452554744524,5,5,5,555,18-24,F,Bronze,Web,United Kingdom
16484,283,1,142.35,142.35,1,1,0,3.0,2,1,1,211,35-44,M,Bronze,Web,Switzerland
16485,54,12,2074.01,71.51758620689655,20,8,346,2.0689655172413794,4,4,2,442,45-54,M,Silver,Web,United Kingdom
16486,440,1,57.52,28.76,2,2,0,1.5,1,1,1,111,45-54,M,Bronze,Web,United Kingdom
16487,396,1,103.62,103.62,1,1,0,6.0,1,1,1,111,35-44,F,Bronze,Web,United Kingdom
16488,204,7,2200.25,104.77380952380952,13,6,228,6.0,2,3,3,233,55-64,M,Gold,Web,EIRE
16489,320,6,2547.91,141.55055555555555,17,7,246,3.1666666666666665,2,2,3,223,35-44,M,Silver,Phone,United Kingdom
16490,29,20,14204.28,151.10936170212767,44,8,401,2.9574468085106385,5,5,4,554,18-24,M,Silver,In-Store,United Kingdom
16491,290,18,11444.28,197.3151724137931,32,8,303,4.224137931034483,2,4,4,244,45-54,F,Bronze,Web,United Kingdom
16492,75,10,9120.79,337.80703703703705,15,7,381,10.185185185185183,4,3,4,434,18-24,M,Silver,Web,United Kingdom
16493,130,6,1733.2800000000002,96.29333333333336,16,8,503,2.333333333333333,3,2,2,322,35-44,M,Gold,Mobile App,United Kingdom
16494,55,15,4360.7,101.41162790697672,23,7,338,2.813953488372093,4,4,4,444,35-44,F,Silver,Mobile App,United Kingdom
16495,171,5,780.99,55.785,12,8,245,2.142857142857143,2,2,2,222,45-54,F,Bronze,Mobile App,United Kingdom
16496,70,12,4141.61,138.05366666666666,25,8,436,3.1,4,4,3,443,18-24,F,Bronze,Phone,United Kingdom
16497,253,12,6204.5,167.6891891891892,22,8,267,5.081081081081081,2,4,4,244,55-64,M,Bronze,Web,Belgium
16498,230,16,24379.18,459.9845283018868,34,8,225,4.584905660377358,2,4,5,245,45-54,F,Silver,Web,France
16499,117,9,8738.42,312.0864285714286,15,5,417,4.321428571428571,3,3,4,334,25-34,F,Bronze,Web,Netherlands
16500,92,8,1399.73,93.31533333333331,12,8,359,2.0,3,3,2,332,45-54,M,Bronze,In-Store,United Kingdom
16501,325,2,100.5,33.5,3,2,35,2.6666666666666665,2,1,1,211,25-34,F,Bronze,Mobile App,United Kingdom
16502,544,1,109.76,54.88,2,2,0,3.5,1,1,1,111,45-54,F,Silver,Mobile App,United Kingdom
16503,2,38,30503.78,165.78141304347827,72,8,598,4.184782608695652,5,5,5,555,35-44,M,Silver,Web,United Kingdom
16504,2,38,33339.94,177.34010638297875,69,8,564,4.372340425531915,5,5,5,555,35-44,F,Bronze,Web,United Kingdom
16505,90,5,2417.18,241.718,8,5,420,3.2,3,2,3,323,45-54,M,Bronze,Web,United Kingdom
16506,7,22,14350.89,135.38575471698113,50,8,605,2.7735849056603774,5,5,4,554,45-54,M,Gold,Mobile App,United Kingdom
16507,483,1,395.7600000000001,197.88,2,2,0,4.5,1,1,1,111,35-44,F,Silver,Web,United Kingdom
16508,67,9,4345.27,188.92478260869564,16,7,417,2.565217391304348,4,3,3,433,25-34,M,Silver,Mobile App,United Kingdom
16509,16,24,28522.79,237.68991666666668,50,8,624,5.083333333333333,5,5,5,555,25-34,M,Gold,Mobile App,Portugal
16510,66,8,1465.92,77.15368421052632,13,7,241,2.0526315789473686,4,3,2,432,55-64,F,Silver,Web,United Kingdom
16511,18,23,34435.24,334.3227184466019,56,8,535,4.262135922330097,5,5,5,555,18-24,F,Silver,Web,United Kingdom
16512,262,2,97.63,32.54333333333333,3,3,67,2.333333333333333,2,1,1,211,35-44,M,Bronze,In-Store,United Kingdom
16513,68,7,2947.82,163.76777777777778,12,7,335,2.2222222222222223,4,3,3,433,18-24,M,Gold,Mobile App,United Kingdom
16514,3,37,52898.85,300.5616477272727,68,8,297,4.965909090909091,5,5,5,555,55-64,F,Silver,Mobile App,United Kingdom
16515,277,8,6029.83,241.1932,19,8,321,5.48,2,3,4,234,55-64,F,Silver,Web,United Kingdom
16517,91,10,3453.21,123.32892857142858,23,8,511,2.5,3,3,3,333,45-54,M,Silver,Mobile App,United Kingdom
16518,484,1,2.31,2.31,1,1,0,1.0,1,1,1,111,35-44,F,Bronze,Web,Belgium
16519,1,30,19777.82,130.97894039735098,62,8,575,3.5364238410596025,5,5,5,555,35-44,M,Gold,Web,United Kingdom
16520,355,2,291.92,145.96,1,1,73,2.0,1,1,1,111,25-34,F,Silver,Web,Norway
16521,19,26,19697.76,162.7914049586777,54,8,593,4.396694214876033,5,5,5,555,35-44,F,Silver,Web,Germany
16522,143,8,4711.97,247.9984210526316,15,7,385,7.263157894736842,3,3,4,334,45-54,F,Silver,Web,United Kingdom
16523,244,12,5526.27,131.57785714285714,27,8,272,2.2142857142857144,2,4,4,244,25-34,F,Bronze,In-Store,France
16524,370,1,178.44,178.44,1,1,0,6.0,1,1,1,111,45-54,M,Silver,Web,United Kingdom
16525,70,7,2713.96,169.6225,12,6,427,2.6875,4,3,3,433,35-44,F,Silver,Web,United Kingdom
16526,463,1,124.56,124.56,1,1,0,4.0,1,1,1,111,35-44,F,Silver,In-Store,United Kingdom
16527,1,31,25535.53,171.37939597315437,64,8,487,4.040268456375839,5,5,5,555,25-34,M,Gold,Web,United Kingdom
16528,147,4,4187.12,418.712,8,6,357,12.1,3,2,3,323,35-44,M,Bronze,In-Store,Germany
16529,10,42,34955.76,184.95111111111112,64,8,595,4.169312169312169,5,5,5,555,25-34,M,Bronze,Web,United Kingdom
16530,5,35,33136.32,189.3504,69,8,306,4.811428571428571,5,5,5,555,65+,Other,Silver,Phone,EIRE
16531,45,4,1461.03,112.38692307692308,13,6,342,2.6153846153846154,4,2,2,422,25-34,F,Silver,Web,United Kingdom
16532,280,17,5831.09,100.53603448275862,36,8,269,2.4827586206896552,2,4,4,244,35-44,Other,Gold,Mobile App,United Kingdom
16533,14,33,26765.22,179.6323489932886,60,8,552,4.456375838926174,5,5,5,555,45-54,M,Bronze,Web,United Kingdom
16534,354,1,403.88,201.94,2,2,0,2.5,1,1,1,111,18-24,M,Bronze,Web,United Kingdom
16535,30,25,71573.28,581.8965853658536,55,8,374,6.747967479674797,5,5,5,555,45-54,M,Silver,Web,United Kingdom
16536,187,9,3010.35,103.8051724137931,21,7,431,2.3448275862068964,2,3,3,233,25-34,F,Bronze,Web,France
16537,74,13,4104.0,110.91891891891892,24,8,400,2.5675675675675675,4,4,3,443,25-34,M,Gold,Web,United Kingdom
16538,308,1,27.03,27.03,1,1,0,1.0,2,1,1,211,25-34,F,Silver,Web,United Kingdom
16539,34,41,35033.15,178.7405612244898,70,8,636,3.857142857142857,5,5,5,555,25-34,F,Bronze,Web,United Kingdom
16541,205,13,6236.42,194.888125,21,8,400,5.40625,2,4,4,244,18-24,F,Bronze,Web,United Kingdom
16542,94,10,9299.56,387.4816666666666,17,7,429,14.958333333333334,3,3,4,334,45-54,M,Bronze,In-Store,United Kingdom
16543,486,1,106.14,106.14,1,1,0,2.0,1,1,1,111,45-54,F,Silver,Web,United Kingdom
16544,88,13,7005.18,175.1295,22,7,526,2.75,3,4,4,344,45-54,F,Gold,Mobile App,United Kingdom
16545,234,3,147.91,49.303333333333335,3,3,134,2.6666666666666665,2,2,1,221,65+,F,Bronze,Web,United Kingdom
16546,541,2,45.9,22.95,2,2,55,1.0,1,1,1,111,45-54,M,Silver,Mobile App,Spain
16547,25,24,20234.02,183.9456363636364,47,8,397,3.481818181818182,5,5,5,555,18-24,F,Gold,Web,United Kingdom
16549,404,2,173.17000000000002,57.723333333333336,3,2,81,1.3333333333333333,1,1,1,111,45-54,F,Bronze,Web,Australia
16550,222,7,1414.11,94.27400000000002,11,6,233,2.333333333333333,2,3,2,232,25-34,F,Bronze,In-Store,EIRE
16551,4,27,27639.45,207.8154135338346,60,8,437,5.56390977443609,5,5,5,555,55-64,F,Silver,Mobile App,United Kingdom
16552,139,5,2173.88,197.62545454545452,8,6,265,2.5454545454545454,3,2,3,323,18-24,F,Silver,Web,United Kingdom
16553,89,13,5324.67,147.9075,26,8,475,3.0,3,4,4,344,35-44,M,Silver,Phone,United Kingdom
16555,75,8,1743.07,87.1535,16,7,262,2.5,4,3,2,432,18-24,F,Silver,Mobile App,Australia
16556,95,2,427.57,85.514,5,4,318,3.0,3,1,1,311,35-44,F,Bronze,Web,Netherlands
16557,15,19,16697.04,187.60719101123595,45,8,535,5.764044943820225,5,5,5,555,25-34,F,Silver,Mobile App,United Kingdom
16558,8,16,9706.07,136.70521126760562,31,8,322,3.1549295774647885,5,4,4,544,45-54,F,Silver,Web,United Kingdom
16559,383,1,16.48,16.48,1,1,0,1.0,1,1,1,111,35-44,M,Gold,Web,United Kingdom
16560,45,11,4432.61,152.84862068965515,19,6,329,2.7586206896551726,4,4,4,444,55-64,M,Bronze,In-Store,United Kingdom
16561,3,38,49547.08,266.3821505376344,69,8,405,3.78494623655914,5,5,5,555,25-34,M,Bronze,Web,United Kingdom
16562,540,1,118.96,118.96,1,1,0,4.0,1,1,1,111,45-54,F,Bronze,Web,United Kingdom
16563,5,38,22265.58,119.70741935483872,70,8,475,3.150537634408602,5,5,5,555,35-44,F,Silver,Web,United Kingdom
16564,381,6,2844.39,123.6691304347826,14,8,269,2.0434782608695654,1,2,3,123,45-54,F,Silver,Mobile App,United Kingdom
16565,285,11,2683.11,76.66028571428572,20,8,260,2.571428571428572,2,4,3,243,45-54,F,Bronze,In-Store,Germany
16566,298,1,578.85,289.425,2,2,0,5.0,2,1,2,212,18-24,F,Bronze,Web,United Kingdom
16567,89,4,949.4,105.48888888888888,9,6,274,3.0,3,2,2,322,55-64,F,Silver,Mobile App,Spain
16568,253,9,2397.14,92.19769230769232,19,8,195,2.3461538461538463,2,3,3,233,25-34,Other,Bronze,In-Store,United Kingdom
16569,84,13,4425.67,184.40291666666667,18,7,384,2.5,3,4,4,344,35-44,F,Silver,Web,United Kingdom
16570,56,11,2749.93,101.84925925925926,22,7,398,5.074074074074074,4,4,3,443,35-44,F,Bronze,Web,United Kingdom
