CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15667.0,294,1,1928.91,1,1,2,112,Lost Customers
15670.0,160,11,1783.44,2,3,2,232,At Risk
15671.0,11,31,21235.75,4,4,4,444,Champions
15673.0,126,9,2402.7400000000002,2,3,2,232,At Risk
15674.0,11,42,43358.58,4,4,4,444,Champions
15675.0,70,13,7337.43,3,3,3,333,Potential Loyalists
15676.0,195,5,1312.3200000000002,2,2,2,222,At Risk
15677.0,361,2,595.39,1,1,1,111,Lost Customers
15678.0,348,1,214.29000000000002,1,1,1,111,Lost Customers
15679.0,61,7,2440.92,3,2,2,322,Potential Loyalists
15680.0,217,1,37.71,2,1,1,211,At Risk
15681.0,18,18,10783.380000000001,4,4,3,443,Champions
15682.0,392,2,50.14,1,1,1,111,Lost Customers
15684.0,16,42,56599.83,4,4,4,444,Champions
15685.0,95,10,5410.53,3,3,3,333,Potential Loyalists
15686.0,124,8,1798.77,2,2,2,222,At Risk
15688.0,1,24,18131.07,4,4,4,444,Champions
15689.0,431,1,322.28000000000003,1,1,1,111,Lost Customers
15690.0,62,6,1820.97,3,2,2,322,Potential Loyalists
15691.0,66,6,2231.94,3,2,2,322,Potential Loyalists
15692.0,68,8,3455.84,3,2,3,323,Potential Loyalists
15693.0,400,1,345.64,1,1,1,111,Lost Customers
15694.0,1,43,69986.46,4,4,4,444,Champions
15695.0,31,22,27184.739999999998,4,4,4,444,Champions
15696.0,158,3,866.5500000000001,2,1,1,211,At Risk
15697.0,68,5,781.99,3,2,1,321,Potential Loyalists
15698.0,272,1,189.8,2,1,1,211,At Risk
15699.0,67,10,2858.88,3,3,2,332,Potential Loyalists
15700.0,14,19,13557.2,4,4,4,444,Champions
15701.0,54,10,2093.5299999999997,3,3,2,332,Potential Loyalists
15702.0,420,1,13.64,1,1,1,111,Lost Customers
15703.0,328,7,2981.02,1,2,2,122,Lost Customers
15704.0,305,11,8115.68,1,3,3,133,Lost Customers
15705.0,160,5,4582.44,2,2,3,223,At Risk
15706.0,5,39,27386.84,4,4,4,444,Champions
15707.0,6,45,28592.190000000002,4,4,4,444,Champions
15708.0,6,29,22753.55,4,4,4,444,Champions
15709.0,332,10,6109.07,1,3,3,133,Lost Customers
15710.0,178,9,4048.8199999999997,2,3,3,233,At Risk
15711.0,380,1,103.62,1,1,1,111,Lost Customers
15712.0,54,11,4209.18,3,3,3,333,Potential Loyalists
15713.0,5,27,22327.24,4,4,4,444,Champions
15714.0,57,12,3997.52,3,3,3,333,Potential Loyalists
15715.0,26,36,59298.01,4,4,4,444,Champions
15716.0,451,1,740.58,1,1,1,111,Lost Customers
15717.0,153,7,23802.79,2,2,4,224,At Risk
15718.0,385,1,2.15,1,1,1,111,Lost Customers
15721.0,607,1,260.07,1,1,1,111,Lost Customers
15723.0,485,1,29.4,1,1,1,111,Lost Customers
15724.0,442,1,61.53,1,1,1,111,Lost Customers
15725.0,57,9,4734.83,3,3,3,333,Potential Loyalists
15726.0,446,1,43.82,1,1,1,111,Lost Customers
15728.0,297,1,49.129999999999995,1,1,1,111,Lost Customers
15729.0,301,2,446.75,1,1,1,111,Lost Customers
15730.0,79,7,3330.1,3,2,3,323,Potential Loyalists
15731.0,280,13,7141.24,2,3,3,233,At Risk
15732.0,29,22,20511.57,4,4,4,444,Champions
15733.0,266,11,5208.38,2,3,3,233,At Risk
15734.0,176,15,4055.15,2,4,3,243,Loyal Customers
15735.0,386,1,145.96,1,1,1,111,Lost Customers
15736.0,498,1,5.9,1,1,1,111,Lost Customers
15737.0,41,11,3742.58,4,3,3,433,Potential Loyalists
15738.0,126,16,4012.85,2,4,3,243,Loyal Customers
15739.0,504,1,29.74,1,1,1,111,Lost Customers
15740.0,261,6,2606.51,2,2,2,222,At Risk
15741.0,148,2,1465.78,2,1,2,212,At Risk
15742.0,82,8,2670.13,3,2,2,322,Potential Loyalists
15743.0,49,7,1769.38,4,2,2,422,Potential Loyalists
15744.0,29,26,27986.29,4,4,4,444,Champions
15745.0,270,13,5293.65,2,3,3,233,At Risk
15746.0,31,29,86261.37,4,4,4,444,Champions
15747.0,121,1,224.6,2,1,1,211,At Risk
15748.0,85,8,1760.69,3,2,2,322,Potential Loyalists
15749.0,348,5,1034.43,1,2,2,122,Lost Customers
15750.0,238,4,795.21,2,2,1,221,At Risk
15751.0,573,2,847.6400000000001,1,1,1,111,Lost Customers
15752.0,181,5,1351.27,2,2,2,222,At Risk
15753.0,23,21,12395.48,4,4,4,444,Champions
15754.0,79,10,1319.57,3,3,2,332,Potential Loyalists
15755.0,43,5,5074.47,4,2,3,423,Potential Loyalists
15756.0,102,5,1638.05,3,2,2,322,Potential Loyalists
15757.0,426,1,147.41,1,1,1,111,Lost Customers
15758.0,10,33,56890.49,4,4,4,444,Champions
15759.0,231,5,1616.3400000000001,2,2,2,222,At Risk
15760.0,75,9,1120.09,3,3,2,332,Potential Loyalists
15761.0,106,6,1876.42,2,2,2,222,At Risk
15762.0,400,1,469.9,1,1,1,111,Lost Customers
15763.0,16,14,9068.55,4,3,3,433,Potential Loyalists
15764.0,1,40,37554.65,4,4,4,444,Champions
15765.0,144,11,2602.67,2,3,2,232,At Risk
15766.0,75,12,5564.81,3,3,3,333,Potential Loyalists
15767.0,203,13,5653.93,2,3,3,233,At Risk
15768.0,597,1,17.27,1,1,1,111,Lost Customers
15769.0,439,2,128.96,1,1,1,111,Lost Customers
15770.0,58,14,3665.02,3,3,3,333,Potential Loyalists
15771.0,128,7,7457.7300000000005,2,2,3,223,At Risk
15772.0,555,2,347.19000000000005,1,1,1,111,Lost Customers
15774.0,24,31,19038.61,4,4,4,444,Champions
15775.0,9,35,25033.42,4,4,4,444,Champions
15776.0,247,8,2960.88,2,2,2,222,At Risk
15777.0,53,14,4606.42,3,3,3,333,Potential Loyalists
15778.0,76,5,5169.58,3,2,3,323,Potential Loyalists
15779.0,301,16,16740.29,1,4,4,144,Loyal Customers
15780.0,389,1,21.57,1,1,1,111,Lost Customers
15781.0,74,11,4178.1900000000005,3,3,3,333,Potential Loyalists
15782.0,547,1,47.45,1,1,1,111,Lost Customers
15783.0,433,1,57.8,1,1,1,111,Lost Customers
15784.0,153,11,4721.08,2,3,3,233,At Risk
15785.0,35,22,12843.04,4,4,4,444,Champions
15786.0,366,4,899.25,1,2,2,122,Lost Customers
15787.0,102,9,10884.5,3,3,3,333,Potential Loyalists
15789.0,38,5,1810.05,4,2,2,422,Potential Loyalists
15791.0,105,4,994.51,3,2,2,322,Potential Loyalists
15792.0,66,5,919.05,3,2,2,322,Potential Loyalists
15793.0,549,1,17.27,1,1,1,111,Lost Customers
15794.0,180,5,1442.8700000000001,2,2,2,222,At Risk
15795.0,55,5,249.38,3,2,1,321,Potential Loyalists
15796.0,77,12,9466.02,3,3,3,333,Potential Loyalists
15797.0,105,10,3796.86,3,3,3,333,Potential Loyalists
15798.0,239,6,22850.2,2,2,4,224,At Risk
15799.0,273,1,252.29,2,1,1,211,At Risk
15800.0,83,16,4501.38,3,4,3,343,Loyal Customers
15801.0,464,2,84.79,1,1,1,111,Lost Customers
15803.0,304,4,1131.8000000000002,1,2,2,122,Lost Customers
15805.0,100,11,7864.64,3,3,3,333,Potential Loyalists
15806.0,119,13,2527.03,2,3,2,232,At Risk
15807.0,529,1,94.9,1,1,1,111,Lost Customers
15808.0,384,1,94.9,1,1,1,111,Lost Customers
15810.0,491,1,104.31,1,1,1,111,Lost Customers
15811.0,204,8,3246.11,2,2,3,223,At Risk
15812.0,441,1,238.34,1,1,1,111,Lost Customers
15814.0,93,11,3249.83,3,3,3,333,Potential Loyalists
15815.0,27,35,34929.15,4,4,4,444,Champions
15816.0,117,9,2101.32,2,3,2,232,At Risk
15817.0,8,34,47672.56,4,4,4,444,Champions
15818.0,77,9,1921.1100000000001,3,3,2,332,Potential Loyalists
15819.0,97,6,1488.6200000000001,3,2,2,322,Potential Loyalists
15820.0,104,13,4041.62,3,3,3,333,Potential Loyalists
15821.0,2,32,25990.83,4,4,4,444,Champions
15822.0,78,9,999.14,3,3,2,332,Potential Loyalists
15823.0,66,11,21063.410000000003,3,3,4,334,Potential Loyalists
15824.0,8,33,77092.51,4,4,4,444,Champions
15825.0,144,8,2491.48,2,2,2,222,At Risk
15826.0,126,3,11931.150000000001,2,1,4,214,At Risk
15827.0,37,42,52607.83,4,4,4,444,Champions
15828.0,139,4,1863.09,2,2,2,222,At Risk
15829.0,413,1,9.62,1,1,1,111,Lost Customers
15830.0,50,6,746.6200000000001,4,2,1,421,Potential Loyalists
15831.0,164,4,1152.93,2,2,2,222,At Risk
15832.0,581,2,1008.7299999999999,1,1,2,112,Lost Customers
15833.0,45,11,3855.43,4,3,3,433,Potential Loyalists
15834.0,8,29,18852.25,4,4,4,444,Champions
15835.0,113,2,721.31,2,1,1,211,At Risk
15836.0,34,14,4255.16,4,3,3,433,Potential Loyalists
15837.0,8,41,34557.96,4,4,4,444,Champions
15838.0,136,8,2383.19,2,2,2,222,At Risk
15839.0,77,15,9820.13,3,4,3,343,Loyal Customers
15840.0,50,6,2024.03,4,2,2,422,Potential Loyalists
15841.0,384,1,27.55,1,1,1,111,Lost Customers
15842.0,326,3,1573.54,1,1,2,112,Lost Customers
15843.0,296,4,409.22,1,2,1,121,Lost Customers
15844.0,316,6,2252.65,1,2,2,122,Lost Customers
15845.0,3,36,28473.29,4,4,4,444,Champions
15846.0,79,4,6135.12,3,2,3,323,Potential Loyalists
15847.0,481,2,714.3100000000001,1,1,1,111,Lost Customers
15848.0,315,10,3508.38,1,3,3,133,Lost Customers
15849.0,421,1,34.35,1,1,1,111,Lost Customers
15850.0,387,2,132.61,1,1,1,111,Lost Customers
15851.0,6,28,22117.39,4,4,4,444,Champions
15852.0,69,11,9767.6,3,3,3,333,Potential Loyalists
15853.0,15,25,23772.35,4,4,4,444,Champions
15854.0,145,7,1150.65,2,2,2,222,At Risk
15855.0,309,13,6172.49,1,3,3,133,Lost Customers
15856.0,90,9,1377.79,3,3,2,332,Potential Loyalists
15857.0,235,7,2937.53,2,2,2,222,At Risk
15858.0,26,20,16339.810000000001,4,4,4,444,Champions
15859.0,194,4,2313.52,2,2,2,222,At Risk
15860.0,388,1,58.86,1,1,1,111,Lost Customers
15861.0,4,25,17185.52,4,4,4,444,Champions
15862.0,193,5,1087.83,2,2,2,222,At Risk
15864.0,563,2,244.75,1,1,1,111,Lost Customers
15865.0,171,5,1573.6599999999999,2,2,2,222,At Risk
15866.0,389,1,180.37,1,1,1,111,Lost Customers
15867.0,77,13,4682.31,3,3,3,333,Potential Loyalists
15868.0,11,20,51191.93,4,4,4,444,Champions
15869.0,526,1,29.74,1,1,1,111,Lost Customers
15870.0,18,29,19317.33,4,4,4,444,Champions
15871.0,186,5,6255.5,2,2,3,223,At Risk
15872.0,343,6,1972.5600000000002,1,2,2,122,Lost Customers
15873.0,28,22,18038.58,4,4,4,444,Champions
15874.0,4,23,18679.87,4,4,4,444,Champions
15875.0,109,14,5016.51,2,3,3,233,At Risk
15876.0,536,1,142.35,1,1,1,111,Lost Customers
15877.0,244,7,4658.99,2,2,3,223,At Risk
15878.0,485,1,15.04,1,1,1,111,Lost Customers
15879.0,361,16,46134.840000000004,1,4,4,144,Loyal Customers
15880.0,3,19,13805.85,4,4,4,444,Champions
15881.0,69,8,1401.18,3,2,2,322,Potential Loyalists
15882.0,400,1,182.94,1,1,1,111,Lost Customers
15883.0,72,4,1079.3500000000001,3,2,2,322,Potential Loyalists
15884.0,10,39,24851.600000000002,4,4,4,444,Champions
15885.0,440,2,1307.65,1,1,2,112,Lost Customers
15886.0,550,1,212.28,1,1,1,111,Lost Customers
15887.0,214,1,251.47,2,1,1,211,At Risk
15888.0,352,5,8799.44,1,2,3,123,Lost Customers
15889.0,62,2,283.19,3,1,1,311,Potential Loyalists
15890.0,229,6,1988.74,2,2,2,222,At Risk
15891.0,41,8,2328.86,4,2,2,422,Potential Loyalists
15892.0,126,7,1179.77,2,2,2,222,At Risk
15893.0,73,31,20395.36,3,4,4,344,Loyal Customers
15894.0,145,7,3042.5200000000004,2,2,2,222,At Risk
15895.0,16,38,68397.81,4,4,4,444,Champions
15896.0,133,6,1443.84,2,2,2,222,At Risk
15897.0,110,4,907.13,2,2,2,222,At Risk
15898.0,519,2,154.79,1,1,1,111,Lost Customers
15899.0,90,6,886.7,3,2,2,322,Potential Loyalists
15900.0,454,1,214.14000000000001,1,1,1,111,Lost Customers
15902.0,406,2,116.99000000000001,1,1,1,111,Lost Customers
15903.0,11,35,62965.87,4,4,4,444,Champions
15904.0,77,9,2271.13,3,3,2,332,Potential Loyalists
15905.0,129,6,1490.24,2,2,2,222,At Risk
15906.0,31,23,19054.32,4,4,4,444,Champions
15907.0,62,13,2944.2400000000002,3,3,2,332,Potential Loyalists
15908.0,84,5,2942.14,3,2,2,322,Potential Loyalists
15910.0,463,2,83.9,1,1,1,111,Lost Customers
15911.0,371,15,6650.53,1,4,3,143,Loyal Customers
15912.0,123,6,995.31,2,2,2,222,At Risk
15913.0,5,23,99821.87,4,4,4,444,Champions
15914.0,35,5,2901.33,4,2,2,422,Potential Loyalists
15915.0,2,17,12774.9,4,4,4,444,Champions
15917.0,142,11,8285.43,2,3,3,233,At Risk
15918.0,45,11,3214.2200000000003,4,3,3,433,Potential Loyalists
15919.0,73,7,1719.8300000000002,3,2,2,322,Potential Loyalists
15920.0,2,32,37636.89,4,4,4,444,Champions
15921.0,24,7,2481.6000000000004,4,2,2,422,Potential Loyalists
15922.0,482,2,331.7,1,1,1,111,Lost Customers
15923.0,75,5,2079.09,3,2,2,322,Potential Loyalists
15925.0,102,3,483.33000000000004,3,1,1,311,Potential Loyalists
15926.0,484,2,1300.8899999999999,1,1,2,112,Lost Customers
15927.0,328,1,11.45,1,1,1,111,Lost Customers
15928.0,42,14,3888.09,4,3,3,433,Potential Loyalists
15929.0,307,1,41.89,1,1,1,111,Lost Customers
15930.0,375,10,10391.93,1,3,3,133,Lost Customers
15931.0,155,5,2994.7200000000003,2,2,2,222,At Risk
15932.0,167,9,2506.52,2,3,2,232,At Risk
15933.0,70,12,3177.04,3,3,3,333,Potential Loyalists
15934.0,284,9,2193.66,1,3,2,132,Lost Customers
15935.0,113,9,2549.84,2,3,2,232,At Risk
15936.0,72,7,1287.97,3,2,2,322,Potential Loyalists
15937.0,317,1,79.92,1,1,1,111,Lost Customers
15938.0,327,8,12284.24,1,2,4,124,Lost Customers
15939.0,26,30,23941.4,4,4,4,444,Champions
15940.0,600,1,194.6,1,1,1,111,Lost Customers
15941.0,367,1,70.86,1,1,1,111,Lost Customers
15942.0,62,6,1530.8400000000001,3,2,2,322,Potential Loyalists
15943.0,93,11,1901.99,3,3,2,332,Potential Loyalists
15944.0,68,10,3274.61,3,3,3,333,Potential Loyalists
15945.0,155,5,1355.69,2,2,2,222,At Risk
15946.0,238,11,8466.97,2,3,3,233,At Risk
15947.0,114,13,3230.0,2,3,3,233,At Risk
15948.0,333,2,78.72999999999999,1,1,1,111,Lost Customers
15949.0,60,10,4644.820000000001,3,3,3,333,Potential Loyalists
15950.0,56,7,1335.95,3,2,2,322,Potential Loyalists
15951.0,420,2,113.71,1,1,1,111,Lost Customers
15952.0,30,11,9425.79,4,3,3,433,Potential Loyalists
15953.0,120,10,2233.61,2,3,2,232,At Risk
15954.0,65,10,10800.51,3,3,3,333,Potential Loyalists
15955.0,419,2,1317.4299999999998,1,1,2,112,Lost Customers
15956.0,221,8,3212.33,2,2,3,223,At Risk
15957.0,108,1,119.63999999999999,2,1,1,211,At Risk
15958.0,89,6,486.65000000000003,3,2,1,321,Potential Loyalists
15959.0,86,11,3215.38,3,3,3,333,Potential Loyalists
15960.0,5,41,38680.94,4,4,4,444,Champions
15961.0,478,1,130.75,1,1,1,111,Lost Customers
15962.0,10,41,28234.73,4,4,4,444,Champions
15963.0,41,10,2725.74,4,3,2,432,Potential Loyalists
15964.0,234,4,722.49,2,2,1,221,At Risk
15965.0,133,6,1509.08,2,2,2,222,At Risk
15968.0,133,7,1202.91,2,2,2,222,At Risk
15969.0,141,7,2725.7,2,2,2,222,At Risk
15970.0,490,1,81.06,1,1,1,111,Lost Customers
15971.0,116,6,27038.170000000002,2,2,4,224,At Risk
15972.0,380,1,98.58999999999999,1,1,1,111,Lost Customers
15973.0,152,3,2082.08,2,1,2,212,At Risk
15974.0,420,3,1130.91,1,1,2,112,Lost Customers
15975.0,74,10,1483.2,3,3,2,332,Potential Loyalists
15977.0,249,4,609.22,2,2,1,221,At Risk
15978.0,221,13,6338.25,2,3,3,233,At Risk
15979.0,70,10,4185.9,3,3,3,333,Potential Loyalists
15980.0,1,29,36128.84,4,4,4,444,Champions
15981.0,121,8,1317.97,2,2,2,222,At Risk
15982.0,392,2,846.95,1,1,1,111,Lost Customers
15983.0,42,10,3347.0,4,3,3,433,Potential Loyalists
15984.0,87,8,2288.99,3,2,2,322,Potential Loyalists
15985.0,6,16,13158.9,4,4,4,444,Champions
15986.0,164,6,3353.11,2,2,3,223,At Risk
15987.0,480,1,100.36,1,1,1,111,Lost Customers
15988.0,74,13,3180.0600000000004,3,3,3,333,Potential Loyalists
15989.0,89,6,588.27,3,2,1,321,Potential Loyalists
15990.0,60,9,1516.6200000000001,3,3,2,332,Potential Loyalists
15991.0,6,22,12795.32,4,4,4,444,Champions
15992.0,81,5,2234.75,3,2,2,322,Potential Loyalists
15993.0,524,1,72.98,1,1,1,111,Lost Customers
15994.0,468,1,47.01,1,1,1,111,Lost Customers
15995.0,49,11,7309.01,4,3,3,433,Potential Loyalists
15997.0,98,7,7083.0599999999995,3,2,3,323,Potential Loyalists
15998.0,176,9,4876.4,2,3,3,233,At Risk
15999.0,59,11,3148.4900000000002,3,3,3,333,Potential Loyalists
16000.0,359,2,356.12,1,1,1,111,Lost Customers
16001.0,100,12,5822.43,3,3,3,333,Potential Loyalists
16002.0,21,40,29335.72,4,4,4,444,Champions
16003.0,49,13,2793.9,4,3,2,432,Potential Loyalists
16004.0,57,12,10052.970000000001,3,3,3,333,Potential Loyalists
16005.0,468,1,217.47000000000003,1,1,1,111,Lost Customers
16006.0,28,28,32117.600000000002,4,4,4,444,Champions
16007.0,86,9,4266.14,3,3,3,333,Potential Loyalists
16008.0,63,9,1726.86,3,3,2,332,Potential Loyalists
16009.0,381,2,501.98,1,1,1,111,Lost Customers
16010.0,95,15,3411.02,3,4,3,343,Loyal Customers
16011.0,527,1,200.72,1,1,1,111,Lost Customers
16013.0,5,26,31425.190000000002,4,4,4,444,Champions
16014.0,3,38,37268.47,4,4,4,444,Champions
16015.0,1,45,40075.57,4,4,4,444,Champions
16016.0,1,36,29383.34,4,4,4,444,Champions
16018.0,53,11,3163.7400000000002,3,3,3,333,Potential Loyalists
16019.0,276,10,31458.670000000002,2,3,4,234,At Risk
16020.0,45,11,3368.41,4,3,3,433,Potential Loyalists
16021.0,64,17,3554.77,3,4,3,343,Loyal Customers
16022.0,136,5,986.06,2,2,2,222,At Risk
16023.0,404,1,219.79000000000002,1,1,1,111,Lost Customers
16024.0,5,28,19242.79,4,4,4,444,Champions
16025.0,170,4,753.36,2,2,1,221,At Risk
16026.0,2,24,12478.99,4,4,4,444,Champions
16027.0,273,6,2048.63,2,2,2,222,At Risk
16028.0,89,4,1555.7600000000002,3,2,2,322,Potential Loyalists
16029.0,54,12,51833.74,3,3,4,334,Potential Loyalists
16030.0,312,1,32.05,1,1,1,111,Lost Customers
16031.0,64,4,413.46999999999997,3,2,1,321,Potential Loyalists
16032.0,41,30,69334.72,4,4,4,444,Champions
16033.0,10,29,26047.88,4,4,4,444,Champions
16034.0,212,1,740.58,2,1,1,211,At Risk
16035.0,8,40,49270.4,4,4,4,444,Champions
16036.0,87,6,2275.39,3,2,2,322,Potential Loyalists
16037.0,84,10,3488.38,3,3,3,333,Potential Loyalists
16038.0,286,10,5117.67,1,3,3,133,Lost Customers
16039.0,273,4,1877.56,2,2,2,222,At Risk
16040.0,57,13,4144.99,3,3,3,333,Potential Loyalists
16041.0,49,18,13738.02,4,4,4,444,Champions
16042.0,129,11,2704.41,2,3,2,232,At Risk
16043.0,66,8,2075.75,3,2,2,322,Potential Loyalists
16044.0,456,2,65.37,1,1,1,111,Lost Customers
16045.0,511,1,29.74,1,1,1,111,Lost Customers
16046.0,127,5,1585.72,2,2,2,222,At Risk
16047.0,172,33,45815.42,2,4,4,244,Loyal Customers
16048.0,77,16,5731.46,3,4,3,343,Loyal Customers
16049.0,137,5,1526.15,2,2,2,222,At Risk
16050.0,48,10,3460.4399999999996,4,3,3,433,Potential Loyalists
16051.0,494,2,422.89,1,1,1,111,Lost Customers
16052.0,156,12,3831.2999999999997,2,3,3,233,At Risk
16053.0,168,13,3820.29,2,3,3,233,At Risk
16054.0,80,7,2972.03,3,2,2,322,Potential Loyalists
16055.0,274,1,53.88,2,1,1,211,At Risk
16056.0,99,8,2106.92,3,2,2,322,Potential Loyalists
16057.0,142,9,2627.35,2,3,2,232,At Risk
16058.0,144,7,1275.5900000000001,2,2,2,222,At Risk
16059.0,12,25,17400.57,4,4,4,444,Champions
16060.0,36,4,510.93,4,2,1,421,Potential Loyalists
16061.0,439,1,308.98,1,1,1,111,Lost Customers
16062.0,5,41,30647.1,4,4,4,444,Champions
16063.0,494,1,199.04000000000002,1,1,1,111,Lost Customers
16064.0,229,5,1886.57,2,2,2,222,At Risk
16065.0,414,1,106.93,1,1,1,111,Lost Customers
16066.0,118,11,16848.710000000003,2,3,4,234,At Risk
16067.0,455,1,9.36,1,1,1,111,Lost Customers
16068.0,433,2,103.77000000000001,1,1,1,111,Lost Customers
16069.0,99,8,3846.66,3,2,3,323,Potential Loyalists
16070.0,14,27,23511.26,4,4,4,444,Champions
16071.0,474,2,974.39,1,1,2,112,Lost Customers
16072.0,83,6,1459.73,3,2,2,322,Potential Loyalists
16073.0,5,32,33340.95,4,4,4,444,Champions
16074.0,113,9,3422.73,2,3,3,233,At Risk
16075.0,93,8,1416.17,3,2,2,322,Potential Loyalists
16077.0,63,7,1272.04,3,2,2,322,Potential Loyalists
16078.0,10,30,17476.71,4,4,4,444,Champions
16079.0,12,32,23174.100000000002,4,4,4,444,Champions
16080.0,393,2,69.63,1,1,1,111,Lost Customers
16081.0,264,6,2494.02,2,2,2,222,At Risk
16082.0,1,25,19297.58,4,4,4,444,Champions
16084.0,105,12,3814.74,3,3,3,333,Potential Loyalists
16085.0,77,6,1365.7,3,2,2,322,Potential Loyalists
16086.0,76,10,2027.58,3,3,2,332,Potential Loyalists
16087.0,171,17,5821.0,2,4,3,243,Loyal Customers
16088.0,165,1,47.45,2,1,1,211,At Risk
16089.0,10,37,37745.060000000005,4,4,4,444,Champions
16090.0,49,33,18375.91,4,4,4,444,Champions
16091.0,274,11,4577.04,2,3,3,233,At Risk
16092.0,126,9,3192.5099999999998,2,3,3,233,At Risk
16093.0,48,13,5093.73,4,3,3,433,Potential Loyalists
16094.0,229,10,4329.89,2,3,3,233,At Risk
16095.0,79,12,6048.57,3,3,3,333,Potential Loyalists
16096.0,60,4,641.8100000000001,3,2,1,321,Potential Loyalists
16097.0,120,12,4480.01,2,3,3,233,At Risk
16098.0,1,36,30118.460000000003,4,4,4,444,Champions
16099.0,66,11,2109.19,3,3,2,332,Potential Loyalists
16100.0,98,9,1686.5,3,3,2,332,Potential Loyalists
16101.0,432,2,340.38,1,1,1,111,Lost Customers
16102.0,202,4,345.63,2,2,1,221,At Risk
16103.0,41,11,14718.98,4,3,4,434,Potential Loyalists
16104.0,36,31,21558.39,4,4,4,444,Champions
16105.0,82,10,5599.39,3,3,3,333,Potential Loyalists
16106.0,147,2,390.28,2,1,1,211,At Risk
16107.0,364,7,20976.449999999997,1,2,4,124,Lost Customers
16108.0,391,8,3626.83,1,2,3,123,Lost Customers
16109.0,326,4,3970.39,1,2,3,123,Lost Customers
16110.0,8,30,15721.44,4,4,4,444,Champions
16111.0,526,1,429.26,1,1,1,111,Lost Customers
16112.0,241,16,8678.68,2,4,3,243,Loyal Customers
16113.0,126,4,719.32,2,2,1,221,At Risk
16115.0,4,25,43998.81,4,4,4,444,Champions
16116.0,371,4,800.14,1,2,1,121,Lost Customers
16117.0,60,12,2063.23,3,3,2,332,Potential Loyalists
16118.0,7,31,34097.66,4,4,4,444,Champions
16119.0,66,12,1822.47,3,3,2,332,Potential Loyalists
16121.0,71,15,47267.96,3,4,4,344,Loyal Customers
16122.0,300,2,1128.68,1,1,2,112,Lost Customers
16123.0,337,9,2776.63,1,3,2,132,Lost Customers
16125.0,92,7,887.4,3,2,2,322,Potential Loyalists
16126.0,22,4,1845.98,4,2,2,422,Potential Loyalists
16127.0,2,28,23513.89,4,4,4,444,Champions
16128.0,4,31,43725.950000000004,4,4,4,444,Champions
16129.0,89,3,3433.67,3,1,3,313,Potential Loyalists
16130.0,78,11,3386.0699999999997,3,3,3,333,Potential Loyalists
16131.0,109,15,6038.77,2,4,3,243,Loyal Customers
16132.0,230,9,2549.28,2,3,2,232,At Risk
16133.0,8,24,14117.94,4,4,4,444,Champions
16134.0,77,11,9484.32,3,3,3,333,Potential Loyalists
16135.0,14,24,21177.36,4,4,4,444,Champions
16136.0,76,4,997.61,3,2,2,322,Potential Loyalists
16137.0,499,1,44.12,1,1,1,111,Lost Customers
16138.0,2,37,26745.14,4,4,4,444,Champions
16139.0,470,2,273.2,1,1,1,111,Lost Customers
16140.0,277,2,256.46,2,1,1,211,At Risk
16141.0,85,12,2839.3,3,3,2,332,Potential Loyalists
16142.0,447,2,324.03,1,1,1,111,Lost Customers
16143.0,319,16,12940.5,1,4,4,144,Loyal Customers
16144.0,392,2,129.44,1,1,1,111,Lost Customers
16145.0,111,1,66.13,2,1,1,211,At Risk
16146.0,580,1,93.52000000000001,1,1,1,111,Lost Customers
16147.0,167,1,72.72,2,1,1,211,At Risk
16148.0,22,39,22039.25,4,4,4,444,Champions
16149.0,87,10,4195.3,3,3,3,333,Potential Loyalists
16150.0,74,9,8162.8,3,3,3,333,Potential Loyalists
16152.0,438,1,21.34,1,1,1,111,Lost Customers
16153.0,275,7,3933.28,2,2,3,223,At Risk
16154.0,73,10,2538.26,3,3,2,332,Potential Loyalists
16155.0,326,10,6559.06,1,3,3,133,Lost Customers
16156.0,315,15,10940.17,1,4,3,143,Loyal Customers
16157.0,341,2,109.59,1,1,1,111,Lost Customers
16158.0,419,1,4.93,1,1,1,111,Lost Customers
16159.0,532,1,1074.69,1,1,2,112,Lost Customers
16160.0,28,37,57321.090000000004,4,4,4,444,Champions
16161.0,33,29,27086.36,4,4,4,444,Champions
16162.0,256,7,12124.09,2,2,4,224,At Risk
16163.0,61,13,4351.61,3,3,3,333,Potential Loyalists
16165.0,412,1,207.45,1,1,1,111,Lost Customers
16166.0,57,11,7918.4,3,3,3,333,Potential Loyalists
16167.0,40,11,1583.04,4,3,2,432,Potential Loyalists
16168.0,74,9,5240.22,3,3,3,333,Potential Loyalists
16169.0,384,6,962.3199999999999,1,2,2,122,Lost Customers
16170.0,6,28,45646.36,4,4,4,444,Champions
16171.0,30,10,2526.41,4,3,2,432,Potential Loyalists
16172.0,89,13,4924.84,3,3,3,333,Potential Loyalists
16173.0,97,8,1480.3,3,2,2,322,Potential Loyalists
16174.0,33,7,5623.88,4,2,3,423,Potential Loyalists
16175.0,7,28,53463.39,4,4,4,444,Champions
16176.0,153,5,10956.099999999999,2,2,3,223,At Risk
16177.0,2,19,17232.670000000002,4,4,4,444,Champions
16178.0,5,20,41969.770000000004,4,4,4,444,Champions
16179.0,221,6,1028.84,2,2,2,222,At Risk
16180.0,370,2,2209.65,1,1,2,112,Lost Customers
16181.0,54,13,9806.74,3,3,3,333,Potential Loyalists
